date,home_team,away_team,home_score,away_score,team_a,team_b
2025-03-02,Leganes,Getafe,1.0,0.0,Getafe,Leganes
2025-03-02,Mallorca,Alaves,1.0,1.0,Alaves,Mallorca
2025-03-02,Osasuna,Valencia,3.0,3.0,Osasuna,Valencia
2025-03-02,Barcelona,Sociedad,4.0,0.0,Barcelona,Sociedad
2025-03-08,Brighton,Fulham,2.0,1.0,Brighton,Fulham
2025-03-08,Brentford,Aston Villa,0.0,1.0,Aston Villa,Brentford
2025-03-08,Nott'm Forest,Man City,1.0,0.0,Man City,Nott'm Forest
2025-03-08,Alaves,Villarreal,1.0,0.0,Alaves,Villarreal
2025-03-08,Crystal Palace,Ipswich,1.0,0.0,Crystal Palace,Ipswich
2025-03-08,Celta,Leganes,2.0,1.0,Celta,Leganes
2025-03-08,Valencia,Valladolid,2.0,1.0,Valencia,Valladolid
2025-03-08,Liverpool,Southampton,3.0,1.0,Liverpool,Southampton
2025-03-08,Wolves,Everton,1.0,1.0,Everton,Wolves
2025-03-09,Man United,Arsenal,1.0,1.0,Arsenal,Man United
2025-03-09,Chelsea,Leicester,1.0,0.0,Chelsea,Leicester
2025-03-09,Tottenham,Bournemouth,2.0,2.0,Bournemouth,Tottenham
2025-03-09,Getafe,Ath Madrid,2.0,1.0,Ath Madrid,Getafe
2025-03-09,Real Madrid,Vallecano,2.0,1.0,Real Madrid,Vallecano
2025-03-09,Ath Bilbao,Mallorca,1.0,1.0,Ath Bilbao,Mallorca
2025-03-09,Betis,Las Palmas,1.0,0.0,Betis,Las Palmas
2025-03-09,Sociedad,Sevilla,0.0,1.0,Sevilla,Sociedad
2025-03-10,Espanol,Girona,1.0,1.0,Espanol,Girona
2025-03-10,West Ham,Newcastle,0.0,1.0,Newcastle,West Ham
2025-03-14,Las Palmas,Alaves,2.0,2.0,Alaves,Las Palmas
2025-03-15,Man City,Brighton,2.0,2.0,Brighton,Man City
2025-03-15,Mallorca,Espanol,2.0,1.0,Espanol,Mallorca
2025-03-15,Valladolid,Celta,0.0,1.0,Celta,Valladolid
2025-03-15,Villarreal,Real Madrid,1.0,2.0,Real Madrid,Villarreal
2025-03-15,Southampton,Wolves,1.0,2.0,Southampton,Wolves
2025-03-15,Bournemouth,Brentford,1.0,2.0,Bournemouth,Brentford
2025-03-15,Everton,West Ham,1.0,1.0,Everton,West Ham
2025-03-15,Ipswich,Nott'm Forest,2.0,4.0,Ipswich,Nott'm Forest
2025-03-15,Girona,Valencia,1.0,1.0,Girona,Valencia
2025-03-16,Vallecano,Sociedad,2.0,2.0,Sociedad,Vallecano
2025-03-16,Osasuna,Getafe,1.0,2.0,Getafe,Osasuna
2025-03-16,Sevilla,Ath Bilbao,0.0,1.0,Ath Bilbao,Sevilla
2025-03-16,Ath Madrid,Barcelona,2.0,4.0,Ath Madrid,Barcelona
2025-03-16,Arsenal,Chelsea,1.0,0.0,Arsenal,Chelsea
2025-03-16,Leganes,Betis,2.0,3.0,Betis,Leganes
2025-03-16,Fulham,Tottenham,2.0,0.0,Fulham,Tottenham
2025-03-16,Leicester,Man United,0.0,3.0,Leicester,Man United
2025-03-27,Barcelona,Osasuna,3.0,0.0,Barcelona,Osasuna
2025-03-29,Alaves,Vallecano,0.0,2.0,Alaves,Vallecano
2025-03-29,Real Madrid,Leganes,3.0,2.0,Leganes,Real Madrid
2025-03-29,Sociedad,Valladolid,2.0,1.0,Sociedad,Valladolid
2025-03-29,Espanol,Ath Madrid,1.0,1.0,Ath Madrid,Espanol
2025-03-30,Getafe,Villarreal,1.0,2.0,Getafe,Villarreal
2025-03-30,Betis,Sevilla,2.0,1.0,Betis,Sevilla
2025-03-30,Valencia,Mallorca,1.0,0.0,Mallorca,Valencia
2025-03-30,Barcelona,Girona,4.0,1.0,Barcelona,Girona
2025-03-30,Ath Bilbao,Osasuna,0.0,0.0,Ath Bilbao,Osasuna
2025-03-31,Celta,Las Palmas,1.0,1.0,Celta,Las Palmas
2025-04-01,Nott'm Forest,Man United,1.0,0.0,Man United,Nott'm Forest
2025-04-01,Wolves,West Ham,1.0,0.0,West Ham,Wolves
2025-04-01,Arsenal,Fulham,2.0,1.0,Arsenal,Fulham
2025-04-02,Newcastle,Brentford,2.0,1.0,Brentford,Newcastle
2025-04-02,Bournemouth,Ipswich,1.0,2.0,Bournemouth,Ipswich
2025-04-02,Man City,Leicester,2.0,0.0,Leicester,Man City
2025-04-02,Brighton,Aston Villa,0.0,3.0,Aston Villa,Brighton
2025-04-02,Southampton,Crystal Palace,1.0,1.0,Crystal Palace,Southampton
2025-04-02,Liverpool,Everton,1.0,0.0,Everton,Liverpool
2025-04-03,Chelsea,Tottenham,1.0,0.0,Chelsea,Tottenham
2025-04-04,Vallecano,Espanol,0.0,4.0,Espanol,Vallecano
2025-04-05,Crystal Palace,Brighton,2.0,1.0,Brighton,Crystal Palace
2025-04-05,Everton,Arsenal,1.0,1.0,Arsenal,Everton
2025-04-05,Ipswich,Wolves,1.0,2.0,Ipswich,Wolves
2025-04-05,Mallorca,Celta,1.0,2.0,Celta,Mallorca
2025-04-05,Girona,Alaves,0.0,1.0,Alaves,Girona
2025-04-05,Barcelona,Betis,1.0,1.0,Barcelona,Betis
2025-04-05,Real Madrid,Valencia,1.0,2.0,Real Madrid,Valencia
2025-04-05,Aston Villa,Nott'm Forest,2.0,1.0,Aston Villa,Nott'm Forest
2025-04-05,West Ham,Bournemouth,2.0,2.0,Bournemouth,West Ham
2025-04-06,Valladolid,Getafe,0.0,4.0,Getafe,Valladolid
2025-04-06,Las Palmas,Sociedad,1.0,3.0,Las Palmas,Sociedad
2025-04-06,Sevilla,Ath Madrid,1.0,2.0,Ath Madrid,Sevilla
2025-04-06,Villarreal,Ath Bilbao,0.0,0.0,Ath Bilbao,Villarreal
2025-04-06,Tottenham,Southampton,3.0,1.0,Southampton,Tottenham
2025-04-06,Man United,Man City,0.0,0.0,Man City,Man United
2025-04-06,Fulham,Liverpool,3.0,2.0,Fulham,Liverpool
2025-04-06,Brentford,Chelsea,0.0,0.0,Brentford,Chelsea
2025-04-07,Leganes,Osasuna,1.0,1.0,Leganes,Osasuna
2025-04-07,Leicester,Newcastle,0.0,3.0,Leicester,Newcastle
2025-04-11,Valencia,Sevilla,1.0,0.0,Sevilla,Valencia
2025-04-12,Brighton,Leicester,2.0,2.0,Brighton,Leicester
2025-04-12,Man City,Crystal Palace,5.0,2.0,Crystal Palace,Man City
2025-04-12,Arsenal,Brentford,1.0,1.0,Arsenal,Brentford
2025-04-12,Sociedad,Mallorca,0.0,2.0,Mallorca,Sociedad
2025-04-12,Leganes,Barcelona,0.0,1.0,Barcelona,Leganes
2025-04-12,Celta,Espanol,0.0,2.0,Celta,Espanol
2025-04-12,Getafe,Las Palmas,1.0,3.0,Getafe,Las Palmas
2025-04-12,Nott'm Forest,Everton,0.0,1.0,Everton,Nott'm Forest
2025-04-12,Southampton,Aston Villa,0.0,3.0,Aston Villa,Southampton
2025-04-13,Osasuna,Girona,2.0,1.0,Girona,Osasuna
2025-04-13,Alaves,Real Madrid,0.0,1.0,Alaves,Real Madrid
2025-04-13,Ath Bilbao,Vallecano,3.0,1.0,Ath Bilbao,Vallecano
2025-04-13,Betis,Villarreal,1.0,2.0,Betis,Villarreal
2025-04-13,Chelsea,Ipswich,2.0,2.0,Chelsea,Ipswich
2025-04-13,Newcastle,Man United,4.0,1.0,Man United,Newcastle
2025-04-13,Wolves,Tottenham,4.0,2.0,Tottenham,Wolves
2025-04-13,Liverpool,West Ham,2.0,1.0,Liverpool,West Ham
2025-04-14,Ath Madrid,Valladolid,4.0,2.0,Ath Madrid,Valladolid
2025-04-14,Bournemouth,Fulham,1.0,0.0,Bournemouth,Fulham
2025-04-16,Newcastle,Crystal Palace,5.0,0.0,Crystal Palace,Newcastle
2025-04-18,Espanol,Getafe,1.0,0.0,Espanol,Getafe
2025-04-19,Brentford,Brighton,4.0,2.0,Brentford,Brighton
2025-04-19,Vallecano,Valencia,1.0,1.0,Valencia,Vallecano
2025-04-19,Aston Villa,Newcastle,4.0,1.0,Aston Villa,Newcastle
2025-04-19,Barcelona,Celta,4.0,3.0,Barcelona,Celta
2025-04-19,Mallorca,Leganes,0.0,0.0,Leganes,Mallorca
2025-04-19,Las Palmas,Ath Madrid,1.0,0.0,Ath Madrid,Las Palmas
2025-04-19,West Ham,Southampton,1.0,1.0,Southampton,West Ham
2025-04-19,Crystal Palace,Bournemouth,0.0,0.0,Bournemouth,Crystal Palace
2025-04-19,Everton,Man City,0.0,2.0,Everton,Man City
2025-04-20,Man United,Wolves,0.0,1.0,Man United,Wolves
2025-04-20,Ipswich,Arsenal,0.0,4.0,Arsenal,Ipswich
2025-04-20,Fulham,Chelsea,1.0,2.0,Chelsea,Fulham
2025-04-20,Leicester,Liverpool,0.0,1.0,Leicester,Liverpool
2025-04-20,Valladolid,Osasuna,2.0,3.0,Osasuna,Valladolid
2025-04-20,Sevilla,Alaves,1.0,1.0,Alaves,Sevilla
2025-04-20,Real Madrid,Ath Bilbao,1.0,0.0,Ath Bilbao,Real Madrid
2025-04-20,Villarreal,Sociedad,2.0,2.0,Sociedad,Villarreal
2025-04-21,Girona,Betis,1.0,3.0,Betis,Girona
2025-04-21,Tottenham,Nott'm Forest,1.0,2.0,Nott'm Forest,Tottenham
2025-04-22,Barcelona,Mallorca,1.0,0.0,Barcelona,Mallorca
2025-04-22,Valencia,Espanol,1.0,1.0,Espanol,Valencia
2025-04-22,Man City,Aston Villa,2.0,1.0,Aston Villa,Man City
2025-04-23,Celta,Villarreal,3.0,0.0,Celta,Villarreal
2025-04-23,Alaves,Sociedad,1.0,0.0,Alaves,Sociedad
2025-04-23,Getafe,Real Madrid,0.0,1.0,Getafe,Real Madrid
2025-04-23,Arsenal,Crystal Palace,2.0,2.0,Arsenal,Crystal Palace
2025-04-23,Ath Bilbao,Las Palmas,1.0,0.0,Ath Bilbao,Las Palmas
2025-04-24,Osasuna,Sevilla,1.0,0.0,Osasuna,Sevilla
2025-04-24,Betis,Valladolid,5.0,1.0,Betis,Valladolid
2025-04-24,Leganes,Girona,1.0,1.0,Girona,Leganes
2025-04-24,Ath Madrid,Vallecano,3.0,0.0,Ath Madrid,Vallecano
2025-04-26,Southampton,Fulham,1.0,2.0,Fulham,Southampton
2025-04-26,Brighton,West Ham,3.0,2.0,Brighton,West Ham
2025-04-26,Wolves,Leicester,3.0,0.0,Leicester,Wolves
2025-04-26,Newcastle,Ipswich,3.0,0.0,Ipswich,Newcastle
2025-04-26,Chelsea,Everton,1.0,0.0,Chelsea,Everton
2025-04-27,Villarreal,Espanol,1.0,0.0,Espanol,Villarreal
2025-04-27,Liverpool,Tottenham,5.0,1.0,Liverpool,Tottenham
2025-04-27,Bournemouth,Man United,1.0,1.0,Bournemouth,Man United
2025-05-01,Nott'm Forest,Brentford,0.0,2.0,Brentford,Nott'm Forest
2025-05-02,Vallecano,Getafe,1.0,0.0,Getafe,Vallecano
2025-05-02,Man City,Wolves,1.0,0.0,Man City,Wolves
2025-05-03,Arsenal,Bournemouth,1.0,2.0,Arsenal,Bournemouth
2025-05-03,Alaves,Ath Madrid,0.0,0.0,Alaves,Ath Madrid
2025-05-03,Everton,Ipswich,2.0,2.0,Everton,Ipswich
2025-05-03,Valladolid,Barcelona,1.0,2.0,Barcelona,Valladolid
2025-05-03,Las Palmas,Valencia,2.0,3.0,Las Palmas,Valencia
2025-05-03,Leicester,Southampton,2.0,0.0,Leicester,Southampton
2025-05-03,Villarreal,Osasuna,4.0,2.0,Osasuna,Villarreal
2025-05-03,Aston Villa,Fulham,1.0,0.0,Aston Villa,Fulham
2025-05-04,Sevilla,Leganes,2.0,2.0,Leganes,Sevilla
2025-05-04,Sociedad,Ath Bilbao,0.0,0.0,Ath Bilbao,Sociedad
2025-05-04,Brentford,Man United,4.0,3.0,Brentford,Man United
2025-05-04,Espanol,Betis,1.0,2.0,Betis,Espanol
2025-05-04,West Ham,Tottenham,1.0,1.0,Tottenham,West Ham
2025-05-04,Chelsea,Liverpool,3.0,1.0,Chelsea,Liverpool
2025-05-04,Real Madrid,Celta,3.0,2.0,Celta,Real Madrid
2025-05-04,Brighton,Newcastle,1.0,1.0,Brighton,Newcastle
2025-05-05,Crystal Palace,Nott'm Forest,1.0,1.0,Crystal Palace,Nott'm Forest
2025-05-05,Girona,Mallorca,1.0,0.0,Girona,Mallorca
2025-05-09,Las Palmas,Vallecano,0.0,1.0,Las Palmas,Vallecano
2025-05-10,Fulham,Everton,1.0,3.0,Everton,Fulham
2025-05-10,Bournemouth,Aston Villa,0.0,1.0,Aston Villa,Bournemouth
2025-05-10,Wolves,Brighton,0.0,2.0,Brighton,Wolves
2025-05-10,Southampton,Man City,0.0,0.0,Man City,Southampton
2025-05-10,Ipswich,Brentford,0.0,1.0,Brentford,Ipswich
2025-05-10,Girona,Villarreal,0.0,1.0,Girona,Villarreal
2025-05-10,Celta,Sevilla,3.0,2.0,Celta,Sevilla
2025-05-10,Mallorca,Valladolid,2.0,1.0,Mallorca,Valladolid
2025-05-10,Valencia,Getafe,3.0,0.0,Getafe,Valencia
2025-05-10,Ath Madrid,Sociedad,4.0,0.0,Ath Madrid,Sociedad
2025-05-11,Man United,West Ham,0.0,2.0,Man United,West Ham
2025-05-11,Newcastle,Chelsea,2.0,0.0,Chelsea,Newcastle
2025-05-11,Ath Bilbao,Alaves,1.0,0.0,Alaves,Ath Bilbao
2025-05-11,Tottenham,Crystal Palace,0.0,2.0,Crystal Palace,Tottenham
2025-05-11,Betis,Osasuna,1.0,1.0,Betis,Osasuna
2025-05-11,Liverpool,Arsenal,2.0,2.0,Arsenal,Liverpool
2025-05-11,Leganes,Espanol,3.0,2.0,Espanol,Leganes
2025-05-11,Barcelona,Real Madrid,4.0,3.0,Barcelona,Real Madrid
2025-05-11,Nott'm Forest,Leicester,2.0,2.0,Leicester,Nott'm Forest
2025-05-13,Valladolid,Girona,0.0,1.0,Girona,Valladolid
2025-05-13,Sociedad,Celta,0.0,1.0,Celta,Sociedad
2025-05-13,Sevilla,Las Palmas,1.0,0.0,Las Palmas,Sevilla
2025-05-14,Alaves,Valencia,1.0,0.0,Alaves,Valencia
2025-05-14,Villarreal,Leganes,3.0,0.0,Leganes,Villarreal
2025-05-14,Real Madrid,Mallorca,2.0,1.0,Mallorca,Real Madrid
2025-05-15,Getafe,Ath Bilbao,0.0,2.0,Ath Bilbao,Getafe
2025-05-15,Osasuna,Ath Madrid,2.0,0.0,Ath Madrid,Osasuna
2025-05-15,Vallecano,Betis,2.0,2.0,Betis,Vallecano
2025-05-15,Espanol,Barcelona,0.0,2.0,Barcelona,Espanol
2025-05-16,Aston Villa,Tottenham,2.0,0.0,Aston Villa,Tottenham
2025-05-16,Chelsea,Man United,1.0,0.0,Chelsea,Man United
2025-05-18,Mallorca,Getafe,1.0,2.0,Getafe,Mallorca
2025-05-18,Everton,Southampton,2.0,0.0,Everton,Southampton
2025-05-18,Sevilla,Real Madrid,0.0,2.0,Real Madrid,Sevilla
2025-05-18,Ath Madrid,Betis,4.0,1.0,Ath Madrid,Betis
2025-05-18,Valladolid,Alaves,0.0,1.0,Alaves,Valladolid
2025-05-18,Barcelona,Villarreal,2.0,3.0,Barcelona,Villarreal
2025-05-18,Valencia,Ath Bilbao,0.0,1.0,Ath Bilbao,Valencia
2025-05-18,Celta,Vallecano,1.0,2.0,Celta,Vallecano
2025-05-18,Brentford,Fulham,2.0,3.0,Brentford,Fulham
2025-05-18,Leicester,Ipswich,2.0,0.0,Ipswich,Leicester
2025-05-18,Arsenal,Newcastle,1.0,0.0,Arsenal,Newcastle
2025-05-18,Sociedad,Girona,3.0,2.0,Girona,Sociedad
2025-05-18,Osasuna,Espanol,2.0,0.0,Espanol,Osasuna
2025-05-18,West Ham,Nott'm Forest,1.0,2.0,Nott'm Forest,West Ham
2025-05-18,Las Palmas,Leganes,0.0,1.0,Las Palmas,Leganes
2025-05-19,Brighton,Liverpool,3.0,2.0,Brighton,Liverpool
2025-05-20,Crystal Palace,Wolves,4.0,2.0,Crystal Palace,Wolves
2025-05-20,Man City,Bournemouth,3.0,1.0,Bournemouth,Man City
2025-05-23,Betis,Valencia,1.0,1.0,Betis,Valencia
2025-05-24,Getafe,Celta,1.0,2.0,Celta,Getafe
2025-05-24,Vallecano,Mallorca,0.0,0.0,Mallorca,Vallecano
2025-05-24,Real Madrid,Sociedad,2.0,0.0,Real Madrid,Sociedad
2025-05-24,Alaves,Osasuna,1.0,1.0,Alaves,Osasuna
2025-05-24,Leganes,Valladolid,3.0,0.0,Leganes,Valladolid
2025-05-24,Espanol,Las Palmas,2.0,0.0,Espanol,Las Palmas
2025-05-25,Man United,Aston Villa,2.0,0.0,Aston Villa,Man United
2025-05-25,Liverpool,Crystal Palace,1.0,1.0,Crystal Palace,Liverpool
2025-05-25,Southampton,Arsenal,1.0,2.0,Arsenal,Southampton
2025-05-25,Nott'm Forest,Chelsea,0.0,1.0,Chelsea,Nott'm Forest
2025-05-25,Newcastle,Everton,0.0,1.0,Everton,Newcastle
2025-05-25,Ipswich,West Ham,1.0,3.0,Ipswich,West Ham
2025-05-25,Fulham,Man City,0.0,2.0,Fulham,Man City
2025-05-25,Bournemouth,Leicester,2.0,0.0,Bournemouth,Leicester
2025-05-25,Tottenham,Brighton,1.0,4.0,Brighton,Tottenham
2025-05-25,Ath Bilbao,Barcelona,0.0,3.0,Ath Bilbao,Barcelona
2025-05-25,Villarreal,Sevilla,4.0,2.0,Sevilla,Villarreal
2025-05-25,Girona,Ath Madrid,0.0,4.0,Ath Madrid,Girona
2025-05-25,Wolves,Brentford,1.0,1.0,Brentford,Wolves
2025-08-15,Girona,Vallecano,1.0,3.0,Girona,Vallecano
2025-08-15,Villarreal,Oviedo,2.0,0.0,Oviedo,Villarreal
2025-08-15,Liverpool,Bournemouth,4.0,2.0,Bournemouth,Liverpool
2025-08-16,Alaves,Levante,2.0,1.0,Alaves,Levante
2025-08-16,Brighton,Fulham,1.0,1.0,Brighton,Fulham
2025-08-16,Aston Villa,Newcastle,0.0,0.0,Aston Villa,Newcastle
2025-08-16,Mallorca,Barcelona,0.0,3.0,Barcelona,Mallorca
2025-08-16,Tottenham,Burnley,3.0,0.0,Burnley,Tottenham
2025-08-16,Sunderland,West Ham,3.0,0.0,Sunderland,West Ham
2025-08-16,Valencia,Sociedad,1.0,1.0,Sociedad,Valencia
2025-08-16,Wolves,Man City,0.0,4.0,Man City,Wolves
2025-08-17,Chelsea,Crystal Palace,0.0,0.0,Chelsea,Crystal Palace
2025-08-17,Man United,Arsenal,0.0,1.0,Arsenal,Man United
2025-08-17,Nott'm Forest,Brentford,3.0,1.0,Brentford,Nott'm Forest
2025-08-17,Ath Bilbao,Sevilla,3.0,2.0,Ath Bilbao,Sevilla
2025-08-17,Celta,Getafe,0.0,2.0,Celta,Getafe
2025-08-17,Espanol,Ath Madrid,2.0,1.0,Ath Madrid,Espanol
2025-08-18,Elche,Betis,1.0,1.0,Betis,Elche
2025-08-18,Leeds,Everton,1.0,0.0,Everton,Leeds
2025-08-19,Real Madrid,Osasuna,1.0,0.0,Osasuna,Real Madrid
2025-08-22,Betis,Alaves,1.0,0.0,Alaves,Betis
2025-08-22,West Ham,Chelsea,1.0,5.0,Chelsea,West Ham
2025-08-23,Man City,Tottenham,0.0,2.0,Man City,Tottenham
2025-08-23,Brentford,Aston Villa,1.0,0.0,Aston Villa,Brentford
2025-08-23,Burnley,Sunderland,2.0,0.0,Burnley,Sunderland
2025-08-23,Levante,Barcelona,2.0,3.0,Barcelona,Levante
2025-08-23,Ath Madrid,Elche,1.0,1.0,Ath Madrid,Elche
2025-08-23,Mallorca,Celta,1.0,1.0,Celta,Mallorca
2025-08-23,Bournemouth,Wolves,1.0,0.0,Bournemouth,Wolves
2025-08-23,Arsenal,Leeds,5.0,0.0,Arsenal,Leeds
2025-08-24,Villarreal,Girona,5.0,0.0,Girona,Villarreal
2025-08-24,Sociedad,Espanol,2.0,2.0,Espanol,Sociedad
2025-08-24,Oviedo,Real Madrid,0.0,3.0,Oviedo,Real Madrid
2025-08-24,Osasuna,Valencia,1.0,0.0,Osasuna,Valencia
2025-08-24,Crystal Palace,Nott'm Forest,1.0,1.0,Crystal Palace,Nott'm Forest
2025-08-24,Everton,Brighton,2.0,0.0,Brighton,Everton
2025-08-24,Fulham,Man United,1.0,1.0,Fulham,Man United
2025-08-25,Ath Bilbao,Vallecano,1.0,0.0,Ath Bilbao,Vallecano
2025-08-25,Newcastle,Liverpool,2.0,3.0,Liverpool,Newcastle
2025-08-25,Sevilla,Getafe,1.0,2.0,Getafe,Sevilla
2025-08-27,Celta,Betis,1.0,1.0,Betis,Celta
2025-08-29,Valencia,Getafe,3.0,0.0,Getafe,Valencia
2025-08-29,Elche,Levante,2.0,0.0,Elche,Levante
2025-08-30,Tottenham,Bournemouth,0.0,1.0,Bournemouth,Tottenham
2025-08-30,Alaves,Ath Madrid,1.0,1.0,Alaves,Ath Madrid
2025-08-30,Real Madrid,Mallorca,2.0,1.0,Mallorca,Real Madrid
2025-08-30,Oviedo,Sociedad,1.0,0.0,Oviedo,Sociedad
2025-08-30,Sunderland,Brentford,2.0,1.0,Brentford,Sunderland
2025-08-30,Leeds,Newcastle,0.0,0.0,Leeds,Newcastle
2025-08-30,Wolves,Everton,2.0,3.0,Everton,Wolves
2025-08-30,Man United,Burnley,3.0,2.0,Burnley,Man United
